0.283344264731277	0.0393501762254164	0.998579503111541	0.0462956933234818	0.482975487830117	0.001152322080452	0.967469883982558	0.892903641753364	0.79368840994779	0.0757498859893531	0.0268220035871491	0.405132009501103	0.880891291322187	0.0625356254051439	0.969867745263036	0.977795894865412	0.0164014602871612	0.0172581175481901
0.805582994143479	0.29061513236491	0.0733865439705551	0.106856106617488	0.0458447236311622	0.978612614546437	0.756656835393514	0.233984620692208	0.905597215446178	0.106946180155501	0.0477184706414118	0.617627888245042	0.744595178645104	0.957739155548625	0.944052866741549	0.0798590477369726	0.837500278127845	0.11028731347993
0.503289624084719	0.197709982602391	0.70390762538882	0.260202413219959	0.678144159992225	0.155669757013675	0.114818685171194	0.0979279158590362	0.043805757923983	0.165179471273441	0.833237505301368	0.58350092877401	0.411537043417338	0.0176387644046918	0.0853071630559862	0.38035734453937	0.791548170621973	0.87474938764004
0.104688950376585	0.517214045610744	0.321347596987616	0.700399494341109	0.965374801703729	0.118895299530122	0.777461475681048	0.925825747291092	0.682517287128139	0.0964771449007094	0.0505083324201405	0.784084910743404	0.933195986789651	0.916192574803717	0.486771961257327	0.0548522690217942	0.647260283979122	0.490537782039028
0.5575959503185	0.950894737073686	0.13652231782442	0.421943006045185	0.165254080318846	0.0965912510454655	0.0262152146967128	0.765541414660402	0.0703155665402301	0.0296797679364681	0.175132837854326	0.590883967643604	0.145406838192139	0.828129751179367	0.794111726603005	0.781524158713873	0.00877705752616748	0.366267779574264
0.490358641981147	0.826629602729809	0.891853491018992	0.710647114131134	0.881317568321247	0.0640343580534682	0.0348027658625506	0.807890848352108	0.78884752248181	0.378911603349261	0.915890141779091	0.283658156455494	0.865747822641861	0.0517395510431379	0.879581288534682	0.775607449945528	0.986243627313524	0.501685591833666
0.13859112680424	0.0967561374721117	0.886654762276448	0.997122574034147	0.242861490249634	0.70613382065203	0.815791769912466	0.106623354787007	0.659453117453959	0.281781212131027	0.86133727932116	0.622109059782233	0.99230369342491	0.575022448392119	0.111591244367883	0.739407637428958	0.914264186625369	0.936472365963273
0.0557423573336564	0.450242436015978	0.1774445441016	0.720749750155956	0.795426091959234	0.0423362041218206	0.0612334607238881	0.00270230134716257	0.248799093372654	0.392282696755137	0.00360629647038877	0.24690155686345	0.317212494509295	0.545241366461851	0.0542836413462646	0.967367295292206	0.759369855981786	0.632539503993466
0.811586037359666	0.230883901382331	0.159759236266837	0.0942990883416496	0.710800529576372	0.253417522150557	0.649661334818229	0.770688458762597	0.557817237656564	0.234734667476732	0.718828862851951	0.972679058243521	0.735051320393104	0.0396390100219287	0.831960389767773	0.577366364540067	0.996686593166087	0.670487618434709
0.919240201294888	0.111973956557922	0.865019090853166	0.0288544236728922	0.25336679288419	0.888858123526443	0.0767998039489612	0.581684322613291	0.857768895081244	0.170993397191633	0.0129939142009243	0.835210850988515	0.876797354875598	0.0218686500820331	0.506242928972933	0.40513007999165	0.841005804426968	0.940514389288146
